SrcIP;DstIP;SrcPort;DstPort;SNI;OrgName;JA3hash;JA4hash;AppName;Type;JA3Shash;JA4Shash;Filename;Version
10.8.0.6;74.125.226.183;39435;443;ssl.gstatic.com;Google LLC, GOOGLE;abc1a35e54c287a7db729c8e82c61871;t12d1812s1_27d4652c4487_e278c6a1a25f;skype;A;29cc2b00a1a6ebc9008fb960b0d32ca0;t1203h4_c02b_180400b49650;tests/iscx-vpn-novpn-2016/vpn_skype_audio1-extracted.csv;0
10.8.0.6;74.125.226.174;52104;443;clients4.google.com;Google LLC, GOOGLE;45b50439d5e1cfc78a39e410dd10de39;t12d1810s1_27d4652c4487_5bb8d82126a6;skype;A;2d1eb5817ece335c24904f516ad5da12;t1205h4_c02b_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/vpn_skype_audio1-extracted.csv;0
10.8.0.6;74.125.226.160;52952;443;clients4.google.com;Google LLC, GOOGLE;0428c12bc4cb3264a24743d451544648;t12d1811s1_27d4652c4487_06a4338d0495;skype;A;26a3105a04b573d00a21b3e0d98d0b12;t1206h4_c02b_53258dfa7744;tests/iscx-vpn-novpn-2016/vpn_skype_audio1-extracted.csv;0
10.8.0.6;74.125.226.14;38664;443;safebrowsing.google.com;Google LLC, GOOGLE;0428c12bc4cb3264a24743d451544648;t12d1811s1_27d4652c4487_06a4338d0495;skype;0;26a3105a04b573d00a21b3e0d98d0b12;t1206h4_c02b_53258dfa7744;tests/iscx-vpn-novpn-2016/vpn_skype_audio1-extracted.csv;0
10.8.0.6;216.58.219.237;60645;443;accounts.google.com;Google LLC, GOOGLE;a581216ec2acc27ac2391e7dc2b279ba;t12d1811s1_27d4652c4487_f2efb249ca37;skype;A;7bee5c1d424b7e5f943b06983bb11422;t1202h4_c02f_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_skype_audio1-extracted.csv;0
10.8.0.6;173.194.123.9;41234;443;safebrowsing-cache.google.com;Google LLC, GOOGLE;0428c12bc4cb3264a24743d451544648;t12d1811s1_27d4652c4487_06a4338d0495;skype;0;26a3105a04b573d00a21b3e0d98d0b12;t1206h4_c02b_53258dfa7744;tests/iscx-vpn-novpn-2016/vpn_skype_audio1-extracted.csv;0
10.8.0.6;173.194.123.97;39244;443;clients4.google.com;Google LLC, GOOGLE;abc1a35e54c287a7db729c8e82c61871;t12d1812s1_27d4652c4487_e278c6a1a25f;skype;A;29cc2b00a1a6ebc9008fb960b0d32ca0;t1203h4_c02b_180400b49650;tests/iscx-vpn-novpn-2016/vpn_skype_audio1-extracted.csv;0
10.8.0.6;173.194.123.5;39047;443;safebrowsing-cache.google.com;Google LLC, GOOGLE;0428c12bc4cb3264a24743d451544648;t12d1811s1_27d4652c4487_06a4338d0495;skype;0;26a3105a04b573d00a21b3e0d98d0b12;t1206h4_c02b_53258dfa7744;tests/iscx-vpn-novpn-2016/vpn_skype_audio1-extracted.csv;0
10.8.0.6;173.194.123.127;52785;443;ssl.gstatic.com;Google LLC, GOOGLE;abc1a35e54c287a7db729c8e82c61871;t12d1812s1_27d4652c4487_e278c6a1a25f;skype;A;29cc2b00a1a6ebc9008fb960b0d32ca0;t1203h4_c02b_180400b49650;tests/iscx-vpn-novpn-2016/vpn_skype_audio1-extracted.csv;0
10.8.0.6;173.194.123.103;43623;443;clients4.google.com;Google LLC, GOOGLE;0428c12bc4cb3264a24743d451544648;t12d1811s1_27d4652c4487_06a4338d0495;skype;A;26a3105a04b573d00a21b3e0d98d0b12;t1206h4_c02b_53258dfa7744;tests/iscx-vpn-novpn-2016/vpn_skype_audio1-extracted.csv;0
10.8.0.14;74.125.228.213;57103;443;mail.google.com;Google LLC, GOOGLE;07b4162d4db57554961824a21c4a0fde;t12d1109h6_43e74fd21232_50e68031a889;hangout;A;2d1eb5817ece335c24904f516ad5da12;t1205h5_c02b_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;74.125.226.8;50030;443;talkgadget.google.com;Google LLC, GOOGLE;07b4162d4db57554961824a21c4a0fde;t12d1109h6_43e74fd21232_50e68031a889;hangout;0;2d1eb5817ece335c24904f516ad5da12;t1205h5_c02b_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;74.125.226.8;50017;443;play.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;A;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;74.125.226.8;50013;443;play.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;A;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;74.125.226.8;49999;443;play.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;A;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;74.125.226.8;49987;443;play.google.com;Google LLC, GOOGLE;07b4162d4db57554961824a21c4a0fde;t12d1109h6_43e74fd21232_50e68031a889;hangout;A;2d1eb5817ece335c24904f516ad5da12;t1205h5_c02b_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;74.125.226.6;36310;443;clients4.google.com;Google LLC, GOOGLE;07b4162d4db57554961824a21c4a0fde;t12d1109h6_43e74fd21232_50e68031a889;hangout;A;2d1eb5817ece335c24904f516ad5da12;t1205h5_c02b_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;74.125.226.5;37201;443;talkgadget.google.com;Google LLC, GOOGLE;07b4162d4db57554961824a21c4a0fde;t12d1109h6_43e74fd21232_50e68031a889;hangout;0;2d1eb5817ece335c24904f516ad5da12;t1205h5_c02b_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;74.125.226.5;37200;443;play.google.com;Google LLC, GOOGLE;07b4162d4db57554961824a21c4a0fde;t12d1109h6_43e74fd21232_50e68031a889;hangout;A;2d1eb5817ece335c24904f516ad5da12;t1205h5_c02b_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;74.125.226.4;43239;443;talkgadget.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;0;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;74.125.226.4;43216;443;talkgadget.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;0;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;74.125.226.4;43104;443;talkgadget.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;0;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;74.125.226.40;42782;443;safebrowsing.google.com;Google LLC, GOOGLE;07b4162d4db57554961824a21c4a0fde;t12d1109h6_43e74fd21232_50e68031a889;hangout;0;2d1eb5817ece335c24904f516ad5da12;t1205h5_c02b_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;74.125.226.3;39462;443;talkgadget.google.com;Google LLC, GOOGLE;07b4162d4db57554961824a21c4a0fde;t12d1109h6_43e74fd21232_50e68031a889;hangout;0;2d1eb5817ece335c24904f516ad5da12;t1205h5_c02b_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;74.125.226.2;47063;443;clients4.google.com;Google LLC, GOOGLE;07b4162d4db57554961824a21c4a0fde;t12d1109h6_43e74fd21232_50e68031a889;hangout;A;2d1eb5817ece335c24904f516ad5da12;t1205h5_c02b_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;74.125.226.2;46961;443;talkgadget.google.com;Google LLC, GOOGLE;07b4162d4db57554961824a21c4a0fde;t12d1109h6_43e74fd21232_50e68031a889;hangout;0;2d1eb5817ece335c24904f516ad5da12;t1205h5_c02b_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;74.125.226.27;47758;443;ad.doubleclick.net;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;A;7bee5c1d424b7e5f943b06983bb11422;t1202h5_c02f_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;74.125.226.22;58518;443;mail.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;A;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;74.125.226.21;44112;443;mail.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;A;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;74.125.226.21;44109;443;mail.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;A;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;74.125.226.21;44103;443;mail.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;A;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;74.125.226.21;44093;443;mail.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;A;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;74.125.226.21;43996;443;mail.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;A;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;74.125.226.1;48204;443;play.google.com;Google LLC, GOOGLE;07b4162d4db57554961824a21c4a0fde;t12d1109h6_43e74fd21232_50e68031a889;hangout;A;2d1eb5817ece335c24904f516ad5da12;t1205h5_c02b_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;74.125.226.14;58284;443;talkgadget.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;0;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;74.125.226.14;58259;443;talkgadget.google.com;Google LLC, GOOGLE;07b4162d4db57554961824a21c4a0fde;t12d1109h6_43e74fd21232_50e68031a889;hangout;0;2d1eb5817ece335c24904f516ad5da12;t1205h5_c02b_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.238;40004;443;play.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;A;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.238;40001;443;clients4.google.com;Google LLC, GOOGLE;07b4162d4db57554961824a21c4a0fde;t12d1109h6_43e74fd21232_50e68031a889;hangout;A;2d1eb5817ece335c24904f516ad5da12;t1205h5_c02b_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.238;40000;443;clients6.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;A;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.238;39998;443;play.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;A;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.238;39997;443;talkgadget.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;0;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.238;39996;443;clients4.google.com;Google LLC, GOOGLE;0428c12bc4cb3264a24743d451544648;t12d1811s1_27d4652c4487_06a4338d0495;hangout;A;26a3105a04b573d00a21b3e0d98d0b12;t1206h4_c02b_53258dfa7744;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.238;39994;443;play.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;A;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.238;39993;443;talkgadget.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;0;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.238;39989;443;safebrowsing-cache.google.com;Google LLC, GOOGLE;07b4162d4db57554961824a21c4a0fde;t12d1109h6_43e74fd21232_50e68031a889;hangout;0;2d1eb5817ece335c24904f516ad5da12;t1205h5_c02b_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.238;39988;443;safebrowsing.google.com;Google LLC, GOOGLE;07b4162d4db57554961824a21c4a0fde;t12d1109h6_43e74fd21232_50e68031a889;hangout;0;2d1eb5817ece335c24904f516ad5da12;t1205h5_c02b_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.238;39987;443;clients4.google.com;Google LLC, GOOGLE;45b50439d5e1cfc78a39e410dd10de39;t12d1810s1_27d4652c4487_5bb8d82126a6;hangout;A;2d1eb5817ece335c24904f516ad5da12;t1205h4_c02b_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.238;39986;443;clients6.google.com;Google LLC, GOOGLE;07b4162d4db57554961824a21c4a0fde;t12d1109h6_43e74fd21232_50e68031a889;hangout;A;2d1eb5817ece335c24904f516ad5da12;t1205h5_c02b_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.238;39985;443;play.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;A;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.238;39984;443;talkgadget.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;0;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.238;39982;443;play.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;A;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.238;39979;443;play.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;A;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.238;39976;443;play.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;A;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.238;39973;443;talkgadget.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;0;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.238;39969;443;talkgadget.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;0;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.238;39968;443;play.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;A;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.238;39967;443;talkgadget.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;0;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.238;39964;443;talkgadget.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;0;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.238;39960;443;talkgadget.google.com;Google LLC, GOOGLE;07b4162d4db57554961824a21c4a0fde;t12d1109h6_43e74fd21232_50e68031a889;hangout;0;2d1eb5817ece335c24904f516ad5da12;t1205h5_c02b_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.238;39957;443;play.google.com;Google LLC, GOOGLE;07b4162d4db57554961824a21c4a0fde;t12d1109h6_43e74fd21232_50e68031a889;hangout;A;2d1eb5817ece335c24904f516ad5da12;t1205h5_c02b_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.238;39955;443;clients4.google.com;Google LLC, GOOGLE;45b50439d5e1cfc78a39e410dd10de39;t12d1810s1_27d4652c4487_5bb8d82126a6;hangout;A;2d1eb5817ece335c24904f516ad5da12;t1205h4_c02b_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.238;39952;443;safebrowsing.google.com;Google LLC, GOOGLE;0428c12bc4cb3264a24743d451544648;t12d1811s1_27d4652c4487_06a4338d0495;hangout;0;26a3105a04b573d00a21b3e0d98d0b12;t1206h4_c02b_53258dfa7744;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.237;33215;443;accounts.google.com;Google LLC, GOOGLE;a581216ec2acc27ac2391e7dc2b279ba;t12d1811s1_27d4652c4487_f2efb249ca37;hangout;A;7bee5c1d424b7e5f943b06983bb11422;t1202h4_c02f_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.237;33024;443;accounts.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;A;7bee5c1d424b7e5f943b06983bb11422;t1202h5_c02f_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.229;53795;443;mail.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;A;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.229;53784;443;mail.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;A;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.229;53773;443;mail.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;A;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.229;53770;443;mail.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;A;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.229;53765;443;mail.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;A;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.229;53763;443;mail.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;A;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.229;53759;443;mail.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;A;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.229;53756;443;mail.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;A;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.229;53751;443;mail.google.com;Google LLC, GOOGLE;07b4162d4db57554961824a21c4a0fde;t12d1109h6_43e74fd21232_50e68031a889;hangout;A;2d1eb5817ece335c24904f516ad5da12;t1205h5_c02b_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.227;46428;443;ssl.gstatic.com;Google LLC, GOOGLE;07b4162d4db57554961824a21c4a0fde;t12d1109h6_43e74fd21232_50e68031a889;hangout;A;2d1eb5817ece335c24904f516ad5da12;t1205h5_c02b_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.227;46417;443;ssl.gstatic.com;Google LLC, GOOGLE;abc1a35e54c287a7db729c8e82c61871;t12d1812s1_27d4652c4487_e278c6a1a25f;hangout;A;29cc2b00a1a6ebc9008fb960b0d32ca0;t1203h4_c02b_180400b49650;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.227;46387;443;ssl.gstatic.com;Google LLC, GOOGLE;0428c12bc4cb3264a24743d451544648;t12d1811s1_27d4652c4487_06a4338d0495;hangout;A;26a3105a04b573d00a21b3e0d98d0b12;t1206h4_c02b_53258dfa7744;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.225;58690;443;lh4.googleusercontent.com;Google LLC, GOOGLE;07b4162d4db57554961824a21c4a0fde;t12d1109h6_43e74fd21232_50e68031a889;hangout;0;2d1eb5817ece335c24904f516ad5da12;t1205h5_c02b_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.206;56353;443;talkgadget.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;0;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.206;56350;443;talkgadget.google.com;Google LLC, GOOGLE;07b4162d4db57554961824a21c4a0fde;t12d1109h6_43e74fd21232_50e68031a889;hangout;0;2d1eb5817ece335c24904f516ad5da12;t1205h5_c02b_bec8bdbaef8a;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
10.8.0.14;216.58.219.206;56346;443;play.google.com;Google LLC, GOOGLE;dda6c525431b3259dac349220160cdcb;t12d1110h6_43e74fd21232_3f182aacf7dd;hangout;A;96681175a9547081bf3d417f1a572091;t1202h5_c02b_bc98f8e001b5;tests/iscx-vpn-novpn-2016/vpn_hangouts_audio1-extracted.csv;0
